,,,S01,S01,S02,S02,S03,S03,S04,S04,S05,S05,S06,S06,S07,S07,S08,S08,S09,S09,S10,S10,S11,S11,S12,S12,S13,S13,S14,S14,S15,S15,S16,S16,S17,S17,S18,S18,S19,S19,S20,S20,S21,S21,S22,S22,S23,S23,S24,S24,S25,S25,S26,S26,S27,S27,S28,S28,S29,S29,S30,S30,S31,S31,S32,S32,S33,S33,S34,S34,S35,S35,S36,S36,S37,S37,S38,S38,S39,S39,S40,S40,S41,S41,S42,S42,S43,S43,S44,S44,S45,S45,S46,S46,S47,S47,S48,S48,S49,S49,S50,S50,S51,S51
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",2778,100.0,2685,96.7,93,3.3,2685,100.0,870,32.4,644,24.0,226,8.4,1815,67.6,93,100.0,44,47.3,3,3.2,6,6.5,3,3.2,5,5.4,0,0.0,32,34.4,2685,100.0,870,32.4,843,31.4,767,28.6,27,1.0,0,0.0,40,1.5,0,0.0,2,0.1,7,0.3,27,1.0,16,0.6,1,0.0,0,0.0,1,0.0,0,0.0,6,0.2,3,0.1,1815,67.6,1736,64.7,1485,55.3,74,2.8,1,0.0,130,4.8,1,0.0,16,0.6,29,1.1,79,2.9,45,1.7,7,0.3,0,0.0,1,0.0,0,0.0,20,0.7,6,0.2
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",1959,100.0,1876,95.8,83,4.2,1876,100.0,557,29.7,404,21.5,153,8.2,1319,70.3,83,100.0,41,49.4,4,4.8,3,3.6,2,2.4,8,9.6,0,0.0,25,30.1,1876,100.0,557,29.7,540,28.8,476,25.4,13,0.7,1,0.1,40,2.1,0,0.0,2,0.1,8,0.4,17,0.9,11,0.6,1,0.1,1,0.1,0,0.0,0,0.0,2,0.1,2,0.1,1319,70.3,1249,66.6,1017,54.2,42,2.2,3,0.2,141,7.5,1,0.1,8,0.4,37,2.0,70,3.7,48,2.6,3,0.2,1,0.1,0,0.0,0,0.0,14,0.7,4,0.2
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",1927,100.0,1821,94.5,106,5.5,1821,100.0,550,30.2,428,23.5,122,6.7,1271,69.8,106,100.0,56,52.8,2,1.9,6,5.7,1,0.9,3,2.8,0,0.0,38,35.8,1821,100.0,550,30.2,530,29.1,439,24.1,28,1.5,1,0.1,52,2.9,0,0.0,1,0.1,9,0.5,20,1.1,14,0.8,1,0.1,0,0.0,0,0.0,0,0.0,3,0.2,2,0.1,1271,69.8,1181,64.9,900,49.4,73,4.0,0,0.0,134,7.4,1,0.1,35,1.9,38,2.1,90,4.9,46,2.5,0,0.0,1,0.1,0,0.0,1,0.1,34,1.9,8,0.4
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",2078,100.0,2013,96.9,65,3.1,2013,100.0,549,27.3,396,19.7,153,7.6,1464,72.7,65,100.0,28,43.1,2,3.1,6,9.2,2,3.1,6,9.2,0,0.0,21,32.3,2013,100.0,549,27.3,532,26.4,477,23.7,20,1.0,1,0.0,22,1.1,0,0.0,2,0.1,10,0.5,17,0.8,11,0.5,0,0.0,0,0.0,1,0.0,0,0.0,4,0.2,1,0.0,1464,72.7,1373,68.2,1108,55.0,96,4.8,2,0.1,82,4.1,0,0.0,41,2.0,44,2.2,91,4.5,53,2.6,4,0.2,3,0.1,0,0.0,0,0.0,23,1.1,8,0.4
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",1678,100.0,1584,94.4,94,5.6,1584,100.0,449,28.3,338,21.3,111,7.0,1135,71.7,94,100.0,52,55.3,2,2.1,5,5.3,0,0.0,1,1.1,0,0.0,34,36.2,1584,100.0,449,28.3,408,25.8,333,21.0,27,1.7,3,0.2,33,2.1,0,0.0,6,0.4,6,0.4,41,2.6,9,0.6,1,0.1,0,0.0,0,0.0,0,0.0,26,1.6,5,0.3,1135,71.7,871,55.0,606,38.3,105,6.6,1,0.1,73,4.6,1,0.1,57,3.6,28,1.8,264,16.7,91,5.7,10,0.6,6,0.4,1,0.1,0,0.0,141,8.9,15,0.9
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",1629,100.0,1548,95.0,81,5.0,1548,100.0,593,38.3,465,30.0,128,8.3,955,61.7,81,100.0,40,49.4,0,0.0,8,9.9,2,2.5,5,6.2,0,0.0,26,32.1,1548,100.0,593,38.3,542,35.0,381,24.6,36,2.3,2,0.1,80,5.2,0,0.0,19,1.2,24,1.6,51,3.3,23,1.5,2,0.1,1,0.1,0,0.0,0,0.0,20,1.3,5,0.3,955,61.7,778,50.3,530,34.2,66,4.3,4,0.3,74,4.8,0,0.0,63,4.1,41,2.6,177,11.4,84,5.4,7,0.5,2,0.1,0,0.0,0,0.0,74,4.8,10,0.6
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",1172,100.0,1104,94.2,68,5.8,1104,100.0,325,29.4,235,21.3,90,8.2,779,70.6,68,100.0,30,44.1,5,7.4,2,2.9,0,0.0,15,22.1,0,0.0,16,23.5,1104,100.0,325,29.4,303,27.4,255,23.1,13,1.2,0,0.0,27,2.4,0,0.0,0,0.0,8,0.7,22,2.0,13,1.2,1,0.1,0,0.0,0,0.0,0,0.0,7,0.6,1,0.1,779,70.6,671,60.8,474,42.9,69,6.3,2,0.2,69,6.3,0,0.0,26,2.4,31,2.8,108,9.8,60,5.4,4,0.4,0,0.0,0,0.0,0,0.0,33,3.0,11,1.0
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts",1292,100.0,969,75.0,323,25.0,969,100.0,356,36.7,310,32.0,46,4.7,613,63.3,323,100.0,47,14.6,1,0.3,258,79.9,2,0.6,11,3.4,0,0.0,4,1.2,969,100.0,356,36.7,338,34.9,216,22.3,13,1.3,1,0.1,99,10.2,0,0.0,1,0.1,8,0.8,18,1.9,13,1.3,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,2,0.2,613,63.3,502,51.8,330,34.1,52,5.4,0,0.0,104,10.7,0,0.0,1,0.1,15,1.5,111,11.5,87,9.0,3,0.3,0,0.0,1,0.1,0,0.0,18,1.9,2,0.2
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",1431,100.0,1232,86.1,199,13.9,1232,100.0,674,54.7,474,38.5,200,16.2,558,45.3,199,100.0,55,27.6,3,1.5,41,20.6,4,2.0,81,40.7,0,0.0,15,7.5,1232,100.0,674,54.7,649,52.7,526,42.7,15,1.2,0,0.0,98,8.0,1,0.1,1,0.1,8,0.6,25,2.0,17,1.4,1,0.1,1,0.1,1,0.1,0,0.0,5,0.4,0,0.0,558,45.3,522,42.4,420,34.1,29,2.4,0,0.0,56,4.5,0,0.0,5,0.4,12,1.0,36,2.9,25,2.0,2,0.2,1,0.1,0,0.0,0,0.0,7,0.6,1,0.1
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",1145,100.0,1073,93.7,72,6.3,1073,100.0,276,25.7,192,17.9,84,7.8,797,74.3,72,100.0,40,55.6,1,1.4,2,2.8,1,1.4,6,8.3,0,0.0,22,30.6,1073,100.0,276,25.7,258,24.0,196,18.3,10,0.9,0,0.0,46,4.3,0,0.0,2,0.2,4,0.4,18,1.7,8,0.7,1,0.1,0,0.0,0,0.0,0,0.0,8,0.7,1,0.1,797,74.3,722,67.3,526,49.0,89,8.3,4,0.4,73,6.8,0,0.0,11,1.0,19,1.8,75,7.0,44,4.1,8,0.7,1,0.1,0,0.0,0,0.0,17,1.6,5,0.5
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",2069,100.0,1775,85.8,294,14.2,1775,100.0,313,17.6,246,13.9,67,3.8,1462,82.4,294,100.0,164,55.8,14,4.8,8,2.7,0,0.0,66,22.4,0,0.0,42,14.3,1775,100.0,313,17.6,296,16.7,264,14.9,10,0.6,0,0.0,20,1.1,0,0.0,0,0.0,2,0.1,17,1.0,11,0.6,2,0.1,0,0.0,0,0.0,0,0.0,3,0.2,1,0.1,1462,82.4,1333,75.1,884,49.8,117,6.6,2,0.1,288,16.2,0,0.0,4,0.2,38,2.1,129,7.3,91,5.1,8,0.5,1,0.1,0,0.0,0,0.0,17,1.0,12,0.7
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",818,100.0,791,96.7,27,3.3,791,100.0,147,18.6,124,15.7,23,2.9,644,81.4,27,100.0,11,40.7,0,0.0,13,48.1,1,3.7,1,3.7,0,0.0,1,3.7,791,100.0,147,18.6,135,17.1,97,12.3,10,1.3,0,0.0,25,3.2,0,0.0,0,0.0,3,0.4,12,1.5,6,0.8,1,0.1,1,0.1,0,0.0,0,0.0,2,0.3,2,0.3,644,81.4,537,67.9,183,23.1,271,34.3,0,0.0,59,7.5,0,0.0,3,0.4,21,2.7,107,13.5,38,4.8,8,1.0,0,0.0,1,0.1,0,0.0,47,5.9,13,1.6
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",1267,100.0,1207,95.3,60,4.7,1207,100.0,391,32.4,329,27.3,62,5.1,816,67.6,60,100.0,36,60.0,1,1.7,2,3.3,2,3.3,5,8.3,0,0.0,14,23.3,1207,100.0,391,32.4,370,30.7,254,21.0,71,5.9,2,0.2,35,2.9,0,0.0,1,0.1,7,0.6,21,1.7,9,0.7,5,0.4,0,0.0,1,0.1,0,0.0,6,0.5,0,0.0,816,67.6,747,61.9,498,41.3,159,13.2,2,0.2,58,4.8,1,0.1,2,0.2,27,2.2,69,5.7,31,2.6,7,0.6,0,0.0,0,0.0,1,0.1,24,2.0,6,0.5
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",1055,100.0,1017,96.4,38,3.6,1017,100.0,302,29.7,213,20.9,89,8.8,715,70.3,38,100.0,26,68.4,0,0.0,1,2.6,0,0.0,2,5.3,0,0.0,9,23.7,1017,100.0,302,29.7,288,28.3,232,22.8,14,1.4,0,0.0,33,3.2,0,0.0,2,0.2,7,0.7,14,1.4,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,2,0.2,715,70.3,643,63.2,474,46.6,67,6.6,1,0.1,68,6.7,0,0.0,13,1.3,20,2.0,72,7.1,36,3.5,10,1.0,0,0.0,0,0.0,0,0.0,23,2.3,3,0.3
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",1016,100.0,977,96.2,39,3.8,977,100.0,201,20.6,147,15.0,54,5.5,776,79.4,39,100.0,27,69.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,30.8,977,100.0,201,20.6,197,20.2,173,17.7,11,1.1,0,0.0,10,1.0,0,0.0,1,0.1,2,0.2,4,0.4,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,1,0.1,1,0.1,776,79.4,694,71.0,466,47.7,156,16.0,0,0.0,36,3.7,0,0.0,14,1.4,22,2.3,82,8.4,35,3.6,10,1.0,2,0.2,0,0.0,0,0.0,23,2.4,12,1.2
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",955,100.0,899,94.1,56,5.9,899,100.0,306,34.0,234,26.0,72,8.0,593,66.0,56,100.0,20,35.7,3,5.4,18,32.1,4,7.1,2,3.6,0,0.0,9,16.1,899,100.0,306,34.0,294,32.7,241,26.8,22,2.4,1,0.1,22,2.4,0,0.0,2,0.2,6,0.7,12,1.3,4,0.4,2,0.2,0,0.0,0,0.0,0,0.0,4,0.4,2,0.2,593,66.0,549,61.1,426,47.4,46,5.1,2,0.2,46,5.1,0,0.0,9,1.0,20,2.2,44,4.9,16,1.8,6,0.7,0,0.0,0,0.0,0,0.0,18,2.0,4,0.4
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",1415,100.0,1333,94.2,82,5.8,1333,100.0,640,48.0,468,35.1,172,12.9,693,52.0,82,100.0,21,25.6,3,3.7,10,12.2,2,2.4,13,15.9,0,0.0,33,40.2,1333,100.0,640,48.0,624,46.8,546,41.0,17,1.3,0,0.0,50,3.8,0,0.0,4,0.3,7,0.5,16,1.2,12,0.9,1,0.1,0,0.0,0,0.0,0,0.0,3,0.2,0,0.0,693,52.0,662,49.7,529,39.7,41,3.1,1,0.1,70,5.3,0,0.0,7,0.5,14,1.1,31,2.3,19,1.4,5,0.4,0,0.0,0,0.0,0,0.0,5,0.4,2,0.2
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",2001,100.0,1906,95.3,95,4.7,1906,100.0,452,23.7,323,16.9,129,6.8,1454,76.3,95,100.0,30,31.6,6,6.3,9,9.5,2,2.1,6,6.3,0,0.0,42,44.2,1906,100.0,452,23.7,440,23.1,362,19.0,12,0.6,0,0.0,53,2.8,0,0.0,0,0.0,13,0.7,12,0.6,10,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,1454,76.3,1333,69.9,855,44.9,206,10.8,1,0.1,212,11.1,2,0.1,9,0.5,48,2.5,121,6.3,66,3.5,8,0.4,1,0.1,0,0.0,0,0.0,35,1.8,11,0.6
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",1035,100.0,962,92.9,73,7.1,962,100.0,101,10.5,75,7.8,26,2.7,861,89.5,73,100.0,38,52.1,3,4.1,3,4.1,0,0.0,7,9.6,0,0.0,22,30.1,962,100.0,101,10.5,97,10.1,61,6.3,22,2.3,0,0.0,11,1.1,0,0.0,0,0.0,3,0.3,4,0.4,2,0.2,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,861,89.5,783,81.4,515,53.5,119,12.4,4,0.4,105,10.9,1,0.1,7,0.7,32,3.3,78,8.1,42,4.4,7,0.7,1,0.1,0,0.0,0,0.0,22,2.3,6,0.6
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",327,100.0,313,95.7,14,4.3,313,100.0,0,0.0,0,0.0,0,0.0,313,100.0,14,100.0,5,35.7,8,57.1,0,0.0,0,0.0,1,7.1,0,0.0,0,0.0,313,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,313,100.0,291,93.0,159,50.8,6,1.9,0,0.0,119,38.0,0,0.0,1,0.3,6,1.9,22,7.0,17,5.4,3,1.0,0,0.0,0,0.0,0,0.0,1,0.3,1,0.3
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",1701,100.0,1612,94.8,89,5.2,1612,100.0,574,35.6,454,28.2,120,7.4,1038,64.4,89,100.0,37,41.6,6,6.7,4,4.5,4,4.5,10,11.2,0,0.0,28,31.5,1612,100.0,574,35.6,554,34.4,446,27.7,33,2.0,0,0.0,67,4.2,0,0.0,1,0.1,7,0.4,20,1.2,18,1.1,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,1038,64.4,946,58.7,649,40.3,152,9.4,0,0.0,107,6.6,1,0.1,10,0.6,27,1.7,92,5.7,55,3.4,12,0.7,1,0.1,0,0.0,0,0.0,13,0.8,11,0.7
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",1771,100.0,1620,91.5,151,8.5,1620,100.0,695,42.9,530,32.7,165,10.2,925,57.1,151,100.0,44,29.1,7,4.6,42,27.8,2,1.3,10,6.6,0,0.0,46,30.5,1620,100.0,695,42.9,684,42.2,597,36.9,35,2.2,1,0.1,33,2.0,0,0.0,3,0.2,15,0.9,11,0.7,8,0.5,1,0.1,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0,925,57.1,883,54.5,708,43.7,90,5.6,1,0.1,59,3.6,0,0.0,2,0.1,23,1.4,42,2.6,29,1.8,2,0.1,0,0.0,0,0.0,0,0.0,9,0.6,2,0.1
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",1298,100.0,1235,95.1,63,4.9,1235,100.0,472,38.2,392,31.7,80,6.5,763,61.8,63,100.0,29,46.0,3,4.8,2,3.2,0,0.0,10,15.9,0,0.0,19,30.2,1235,100.0,472,38.2,447,36.2,283,22.9,82,6.6,3,0.2,63,5.1,0,0.0,2,0.2,14,1.1,25,2.0,16,1.3,3,0.2,1,0.1,0,0.0,0,0.0,4,0.3,1,0.1,763,61.8,695,56.3,364,29.5,231,18.7,2,0.2,67,5.4,0,0.0,2,0.2,29,2.3,68,5.5,25,2.0,13,1.1,2,0.2,0,0.0,0,0.0,22,1.8,6,0.5
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",1330,100.0,1271,95.6,59,4.4,1271,100.0,401,31.5,293,23.1,108,8.5,870,68.5,59,100.0,17,28.8,3,5.1,2,3.4,2,3.4,8,13.6,0,0.0,27,45.8,1271,100.0,401,31.5,390,30.7,302,23.8,48,3.8,1,0.1,28,2.2,0,0.0,1,0.1,10,0.8,11,0.9,6,0.5,3,0.2,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,870,68.5,819,64.4,528,41.5,179,14.1,2,0.2,88,6.9,1,0.1,2,0.2,19,1.5,51,4.0,27,2.1,6,0.5,0,0.0,1,0.1,0,0.0,12,0.9,5,0.4
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",1568,100.0,1486,94.8,82,5.2,1486,100.0,499,33.6,357,24.0,142,9.6,987,66.4,82,100.0,32,39.0,2,2.4,4,4.9,2,2.4,17,20.7,0,0.0,25,30.5,1486,100.0,499,33.6,491,33.0,450,30.3,10,0.7,0,0.0,22,1.5,0,0.0,2,0.1,7,0.5,8,0.5,8,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,987,66.4,923,62.1,706,47.5,49,3.3,1,0.1,134,9.0,0,0.0,3,0.2,30,2.0,64,4.3,49,3.3,3,0.2,0,0.0,0,0.0,0,0.0,6,0.4,6,0.4
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",1956,100.0,1837,93.9,119,6.1,1837,100.0,424,23.1,278,15.1,146,7.9,1413,76.9,119,100.0,55,46.2,9,7.6,4,3.4,2,1.7,28,23.5,0,0.0,21,17.6,1837,100.0,424,23.1,415,22.6,360,19.6,12,0.7,0,0.0,38,2.1,0,0.0,2,0.1,3,0.2,9,0.5,6,0.3,0,0.0,1,0.1,1,0.1,0,0.0,1,0.1,0,0.0,1413,76.9,1319,71.8,994,54.1,50,2.7,1,0.1,231,12.6,0,0.0,11,0.6,32,1.7,94,5.1,72,3.9,4,0.2,0,0.0,0,0.0,0,0.0,13,0.7,5,0.3
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",2947,100.0,2738,92.9,209,7.1,2738,100.0,847,30.9,559,20.4,288,10.5,1891,69.1,209,100.0,79,37.8,7,3.3,10,4.8,4,1.9,57,27.3,0,0.0,52,24.9,2738,100.0,847,30.9,825,30.1,699,25.5,17,0.6,0,0.0,90,3.3,0,0.0,4,0.1,15,0.5,22,0.8,21,0.8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1891,69.1,1784,65.2,1305,47.7,107,3.9,1,0.0,315,11.5,0,0.0,9,0.3,47,1.7,107,3.9,85,3.1,5,0.2,0,0.0,1,0.0,0,0.0,12,0.4,4,0.1
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",1519,100.0,1453,95.7,66,4.3,1453,100.0,104,7.2,75,5.2,29,2.0,1349,92.8,66,100.0,27,40.9,0,0.0,0,0.0,1,1.5,28,42.4,0,0.0,10,15.2,1453,100.0,104,7.2,102,7.0,82,5.6,8,0.6,0,0.0,10,0.7,0,0.0,0,0.0,2,0.1,2,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,1349,92.8,1212,83.4,709,48.8,95,6.5,4,0.3,360,24.8,0,0.0,5,0.3,39,2.7,137,9.4,103,7.1,5,0.3,1,0.1,1,0.1,0,0.0,19,1.3,8,0.6
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",2089,100.0,1962,93.9,127,6.1,1962,100.0,655,33.4,402,20.5,253,12.9,1307,66.6,127,100.0,48,37.8,7,5.5,7,5.5,7,5.5,45,35.4,0,0.0,13,10.2,1962,100.0,655,33.4,634,32.3,582,29.7,3,0.2,0,0.0,43,2.2,0,0.0,1,0.1,5,0.3,21,1.1,17,0.9,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,1,0.1,1307,66.6,1237,63.0,994,50.7,37,1.9,0,0.0,175,8.9,0,0.0,1,0.1,30,1.5,70,3.6,56,2.9,1,0.1,1,0.1,1,0.1,0,0.0,6,0.3,5,0.3
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",1717,100.0,1521,88.6,196,11.4,1521,100.0,736,48.4,386,25.4,350,23.0,785,51.6,196,100.0,45,23.0,14,7.1,12,6.1,6,3.1,86,43.9,0,0.0,33,16.8,1521,100.0,736,48.4,718,47.2,667,43.9,11,0.7,0,0.0,32,2.1,0,0.0,1,0.1,7,0.5,18,1.2,14,0.9,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,2,0.1,785,51.6,741,48.7,606,39.8,39,2.6,1,0.1,73,4.8,0,0.0,4,0.3,18,1.2,44,2.9,36,2.4,0,0.0,0,0.0,0,0.0,0,0.0,6,0.4,2,0.1
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",1404,100.0,1291,92.0,113,8.0,1291,100.0,899,69.6,510,39.5,389,30.1,392,30.4,113,100.0,14,12.4,2,1.8,13,11.5,16,14.2,21,18.6,0,0.0,47,41.6,1291,100.0,899,69.6,883,68.4,843,65.3,11,0.9,0,0.0,22,1.7,0,0.0,2,0.2,5,0.4,16,1.2,13,1.0,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,392,30.4,371,28.7,334,25.9,13,1.0,2,0.2,18,1.4,0,0.0,0,0.0,4,0.3,21,1.6,16,1.2,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,2,0.2
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",1651,100.0,1551,93.9,100,6.1,1551,100.0,639,41.2,448,28.9,191,12.3,912,58.8,100,100.0,57,57.0,3,3.0,11,11.0,5,5.0,11,11.0,0,0.0,13,13.0,1551,100.0,639,41.2,627,40.4,569,36.7,16,1.0,0,0.0,33,2.1,0,0.0,4,0.3,5,0.3,12,0.8,7,0.5,3,0.2,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,912,58.8,852,54.9,590,38.0,150,9.7,3,0.2,86,5.5,0,0.0,4,0.3,19,1.2,60,3.9,30,1.9,4,0.3,1,0.1,0,0.0,0,0.0,21,1.4,4,0.3
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",802,100.0,759,94.6,43,5.4,759,100.0,434,57.2,306,40.3,128,16.9,325,42.8,43,100.0,21,48.8,0,0.0,3,7.0,3,7.0,6,14.0,0,0.0,10,23.3,759,100.0,434,57.2,426,56.1,383,50.5,20,2.6,0,0.0,15,2.0,0,0.0,0,0.0,8,1.1,8,1.1,7,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,325,42.8,316,41.6,281,37.0,19,2.5,2,0.3,6,0.8,0,0.0,1,0.1,7,0.9,9,1.2,8,1.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",1291,100.0,1218,94.3,73,5.7,1218,100.0,522,42.9,315,25.9,207,17.0,696,57.1,73,100.0,12,16.4,1,1.4,7,9.6,3,4.1,19,26.0,0,0.0,31,42.5,1218,100.0,522,42.9,510,41.9,461,37.8,6,0.5,1,0.1,36,3.0,0,0.0,0,0.0,6,0.5,12,1.0,10,0.8,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,696,57.1,648,53.2,531,43.6,38,3.1,0,0.0,68,5.6,0,0.0,0,0.0,11,0.9,48,3.9,37,3.0,4,0.3,2,0.2,1,0.1,0,0.0,3,0.2,1,0.1
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",2192,100.0,2078,94.8,114,5.2,2078,100.0,804,38.7,605,29.1,199,9.6,1274,61.3,114,100.0,38,33.3,5,4.4,10,8.8,5,4.4,8,7.0,0,0.0,48,42.1,2078,100.0,804,38.7,782,37.6,629,30.3,64,3.1,4,0.2,75,3.6,0,0.0,1,0.0,9,0.4,22,1.1,16,0.8,2,0.1,0,0.0,0,0.0,0,0.0,2,0.1,2,0.1,1274,61.3,1210,58.2,693,33.3,359,17.3,2,0.1,117,5.6,0,0.0,7,0.3,32,1.5,64,3.1,37,1.8,9,0.4,0,0.0,0,0.0,0,0.0,12,0.6,6,0.3
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",1207,100.0,1145,94.9,62,5.1,1145,100.0,585,51.1,434,37.9,151,13.2,560,48.9,62,100.0,20,32.3,4,6.5,8,12.9,1,1.6,6,9.7,0,0.0,23,37.1,1145,100.0,585,51.1,574,50.1,485,42.4,30,2.6,0,0.0,48,4.2,1,0.1,2,0.2,8,0.7,11,1.0,8,0.7,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,1,0.1,560,48.9,541,47.2,453,39.6,45,3.9,1,0.1,34,3.0,0,0.0,1,0.1,7,0.6,19,1.7,11,1.0,0,0.0,1,0.1,0,0.0,0,0.0,4,0.3,3,0.3
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",977,100.0,913,93.4,64,6.6,913,100.0,475,52.0,369,40.4,106,11.6,438,48.0,64,100.0,30,46.9,3,4.7,3,4.7,3,4.7,7,10.9,0,0.0,18,28.1,913,100.0,475,52.0,469,51.4,416,45.6,19,2.1,0,0.0,27,3.0,0,0.0,0,0.0,7,0.8,6,0.7,6,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,438,48.0,426,46.7,363,39.8,23,2.5,0,0.0,28,3.1,0,0.0,1,0.1,11,1.2,12,1.3,7,0.8,1,0.1,0,0.0,1,0.1,0,0.0,2,0.2,1,0.1
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",2632,100.0,2552,97.0,80,3.0,2552,100.0,722,28.3,586,23.0,136,5.3,1830,71.7,80,100.0,37,46.3,6,7.5,4,5.0,1,1.3,9,11.3,0,0.0,23,28.8,2552,100.0,722,28.3,695,27.2,537,21.0,62,2.4,2,0.1,74,2.9,1,0.0,1,0.0,18,0.7,27,1.1,13,0.5,5,0.2,0,0.0,0,0.0,0,0.0,7,0.3,2,0.1,1830,71.7,1649,64.6,536,21.0,666,26.1,4,0.2,368,14.4,2,0.1,8,0.3,65,2.5,181,7.1,62,2.4,34,1.3,3,0.1,1,0.0,0,0.0,60,2.4,21,0.8
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",1413,100.0,1336,94.6,77,5.4,1336,100.0,589,44.1,444,33.2,145,10.9,747,55.9,77,100.0,18,23.4,2,2.6,5,6.5,6,7.8,14,18.2,0,0.0,32,41.6,1336,100.0,589,44.1,578,43.3,460,34.4,46,3.4,0,0.0,60,4.5,0,0.0,1,0.1,11,0.8,11,0.8,7,0.5,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,3,0.2,747,55.9,699,52.3,515,38.5,90,6.7,0,0.0,72,5.4,0,0.0,0,0.0,22,1.6,48,3.6,30,2.2,6,0.4,0,0.0,0,0.0,0,0.0,8,0.6,4,0.3
